,MATRICULA,REPROVACOES_DE,REPROVACOES_EM,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,REPROVACOES_MF,REPROVACOES_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS
7440,502090,1,3,0.0,0.0,0.0,0.0,3,3,1.0,4,2,6
7441,988568,0,0,6.2,6.7,5.7,5.9,0,0,1.0,3,4,8
7442,316571,0,0,5.8,6.1,5.7,5.0,0,0,0.0,0,2,6
7443,483686,0,0,4.8,5.8,5.1,4.9,0,0,1.0,3,3,4
7444,606743,0,0,5.7,4.5,5.6,5.5,0,0,1.0,3,4,4
7445,634329,1,1,0.0,0.0,0.0,0.0,1,1,0.0,2,2,3
7446,602402,0,0,6.2,4.9,5.3,5.2,0,0,0.0,2,2,4
7447,328331,1,3,0.0,0.0,0.0,0.0,1,1,1.0,10,3,2
7448,492490,0,0,6.6,6.9,6.8,0.0,0,0,1.0,15,5,2
7449,935935,0,0,6.5,5.6,4.7,5.7,0,0,1.0,4,5,6
7450,644187,0,0,6.0,5.5,5.3,5.1,0,0,0.0,4,0,3
7451,879161,3,1,0.0,0.0,0.0,0.0,1,3,1.0,2,4,5
7452,494698,0,0,6.5,5.1,0.0,0.0,3,1,1.0,2,2,6
7453,810935,0,0,6.6,6.8,6.1,6.4,0,0,1.0,1,5,3
7454,877671,0,0,6.3,5.9,4.9,5.9,0,0,0.0,6,4,5
7455,842256,0,0,5.6,4.9,6.5,5.1,0,0,1.0,1,2,6
7456,936499,0,0,6.1,5.5,4.7,5.6,0,0,1.0,2,2,4
7457,317602,0,0,6.0,5.2,6.3,5.7,0,0,1.0,3,2,8
7458,455306,0,0,6.2,6.6,7.2,4.6,0,0,0.0,6,5,3
7459,507761,1,1,0.0,0.0,0.0,0.0,1,1,1.0,2,2,6
7460,975047,0,0,4.8,5.1,5.4,5.7,0,0,1.0,2,5,3
7461,737144,0,0,6.8,7.2,8.1,7.2,0,0,0.0,22,7,2
7462,859387,0,0,6.2,6.1,5.3,5.7,0,0,1.0,3,0,8
7463,709025,0,0,7.4,7.3,7.6,0.0,0,0,0.0,13,4,3
7464,638230,0,0,6.1,5.5,8.1,0.0,0,0,0.0,3,2,6
7465,505214,0,0,6.9,6.7,5.9,5.8,0,0,1.0,2,5,5
7466,714548,0,0,6.0,6.7,5.7,0.0,0,0,1.0,5,5,3
7467,860592,0,0,6.3,5.7,6.7,5.2,0,0,1.0,3,4,4
7468,517708,1,1,0.0,0.0,0.0,0.0,1,1,0.0,5,2,6
7469,130336,0,0,7.1,6.7,6.2,7.0,0,0,0.0,3,5,3
7470,223408,0,0,5.5,4.5,6.1,5.0,0,0,1.0,4,3,8
7471,591035,0,0,6.3,6.7,8.6,7.4,0,0,1.0,0,5,3
7472,916870,0,0,6.2,5.3,6.1,0.0,0,0,0.0,9,0,2
7473,593738,0,0,5.9,5.1,0.0,0.0,1,1,1.0,7,5,3
7474,492682,0,0,5.9,7.2,4.9,5.2,0,0,1.0,1,2,6
7475,227579,0,0,7.1,6.8,0.0,0.0,1,1,0.0,5,6,2
7476,226899,3,1,0.0,0.0,0.0,0.0,1,1,0.0,2,2,6
7477,244113,0,0,7.2,7.4,7.9,0.0,0,0,1.0,4,5,5
7478,892322,0,0,6.4,6.4,5.3,5.2,0,0,1.0,3,2,6
7479,991608,0,0,6.4,6.3,4.6,5.5,0,0,1.0,1,0,8
7480,792788,0,0,5.8,6.2,5.2,6.0,0,0,1.0,2,1,7
7481,185729,1,1,0.0,0.0,0.0,0.0,1,1,0.0,6,6,2
7482,980625,0,0,5.2,5.7,5.6,5.5,0,0,1.0,4,2,6
7483,814736,0,0,5.9,5.4,6.3,0.0,0,0,1.0,3,0,6
7484,791958,0,0,5.9,5.3,5.7,5.6,0,0,0.0,7,4,7
7485,327361,0,0,6.8,7.1,5.1,5.6,0,0,1.0,2,2,5
7486,258509,0,0,4.6,4.9,5.7,4.7,0,0,1.0,5,5,2
7487,104143,0,0,6.1,5.8,6.5,5.7,0,0,1.0,5,2,5
7488,632537,0,0,6.1,5.3,5.1,5.2,0,0,1.0,2,1,7
7489,396212,0,0,6.9,6.6,4.9,6.4,0,0,1.0,5,6,2
7490,349933,0,0,5.9,6.2,5.3,6.5,0,0,1.0,3,3,5
7491,334007,0,0,7.0,6.2,6.3,5.2,0,0,0.0,6,5,3
7492,910685,0,0,6.8,6.4,5.5,5.2,0,0,0.0,15,5,3
7493,649251,0,0,5.4,6.0,5.4,4.6,0,0,0.0,8,5,3
7494,144485,0,0,5.8,5.0,7.6,4.7,0,0,1.0,5,5,3
7495,423031,0,0,7.5,7.4,7.1,7.5,0,0,1.0,17,5,2
7496,906930,0,0,7.4,7.9,7.4,7.0,0,0,0.0,17,5,1
7497,922134,0,0,5.7,5.2,7.5,5.1,0,0,1.0,5,5,3
7498,350063,0,0,6.8,6.8,4.9,5.6,0,0,0.0,1,2,2
7499,803335,1,1,0.0,0.0,0.0,0.0,1,1,1.0,5,2,5
7500,961489,3,1,0.0,0.0,0.0,0.0,1,1,1.0,2,2,6
7501,809450,0,0,7.0,6.8,5.5,6.6,0,0,0.0,9,5,5
7502,559191,0,0,7.3,7.0,6.4,5.8,0,0,1.0,3,0,4
7503,941424,3,1,0.0,0.0,0.0,0.0,1,1,0.0,9,6,4
7504,732623,0,0,5.2,4.7,4.7,5.1,0,0,1.0,1,2,5
7505,530739,0,0,5.6,5.8,5.6,5.0,0,0,0.0,4,1,6
7506,910111,0,0,7.2,7.9,7.6,7.3,0,0,1.0,13,6,2
7507,133207,0,0,5.5,6.9,4.9,4.9,0,0,1.0,2,2,6
7508,411316,0,0,5.9,6.6,4.8,5.1,0,0,0.0,2,3,4
7509,865869,0,0,7.0,7.5,8.0,6.3,0,0,1.0,9,2,4
7510,246637,3,1,0.0,0.0,0.0,0.0,1,1,1.0,4,5,2
7511,316083,1,1,0.0,0.0,0.0,0.0,1,1,1.0,4,0,8
7512,438178,1,1,0.0,0.0,0.0,0.0,1,1,1.0,3,0,6
7513,479118,0,0,6.8,7.2,5.4,4.5,0,0,0.0,3,0,1
7514,924774,0,0,7.2,7.2,8.1,6.2,0,0,1.0,9,3,4
7515,528759,0,0,6.3,6.1,5.1,4.9,0,0,1.0,7,5,3
7516,735169,1,1,0.0,0.0,0.0,0.0,1,1,1.0,1,2,6
7517,819163,0,0,5.4,5.8,6.1,4.6,0,0,0.0,11,5,6
7518,221494,1,3,0.0,0.0,0.0,0.0,1,1,1.0,3,2,3
7519,215853,0,0,5.6,4.8,5.0,5.1,0,0,1.0,3,2,6
7520,651779,0,0,6.6,7.1,6.9,5.6,0,0,1.0,9,2,6
7521,896136,0,0,6.2,6.3,5.0,6.1,0,0,0.0,6,2,6
7522,587775,0,0,5.7,5.5,5.6,5.5,0,0,0.0,4,0,4
7523,172010,0,0,6.7,7.5,8.1,7.1,0,0,0.0,16,6,3
7524,427185,0,0,7.6,6.9,0.0,0.0,1,1,1.0,8,0,5
7525,320405,0,0,5.9,6.0,5.2,4.5,0,0,1.0,6,3,3
7526,877666,0,0,6.5,5.9,5.3,0.0,0,0,1.0,12,0,8
7527,358576,1,1,0.0,0.0,0.0,0.0,1,3,0.0,0,4,4
7528,184472,0,0,7.2,7.1,7.6,6.3,0,0,0.0,7,2,6
7529,379079,0,0,7.8,7.6,7.9,7.7,0,0,0.0,5,6,3
7530,878049,1,1,0.0,0.0,0.0,0.0,1,1,1.0,3,2,6
7531,527654,0,0,7.5,8.0,9.6,0.0,0,0,0.0,24,6,2
7532,405028,0,0,6.5,4.8,5.2,5.9,0,0,1.0,5,2,7
7533,218849,0,0,6.6,6.7,4.5,5.9,0,0,0.0,2,5,4
7534,744493,0,0,7.1,7.5,6.2,6.7,0,0,1.0,5,3,5
7535,136703,0,0,6.9,5.9,5.1,5.3,0,0,1.0,5,5,4
7536,618460,1,1,0.0,0.0,0.0,0.0,1,1,0.0,2,2,7
7537,507674,1,1,0.0,0.0,0.0,0.0,1,1,0.0,6,2,2
7538,346361,1,1,0.0,0.0,0.0,0.0,1,3,1.0,3,0,8
7539,318535,0,0,7.0,7.4,5.3,5.7,0,0,1.0,5,2,5
7540,656743,0,0,6.1,5.4,5.3,4.8,0,0,1.0,2,5,3
7541,710969,1,1,0.0,0.0,0.0,0.0,1,1,0.0,5,5,4
7542,282442,0,0,6.6,6.1,5.1,0.0,0,0,0.0,3,3,4
7543,879314,0,0,6.8,6.8,7.8,5.9,0,0,0.0,5,2,5
7544,873784,0,0,7.1,6.9,6.3,6.8,0,0,0.0,18,6,3
7545,131500,0,0,6.1,5.4,5.6,5.6,0,0,0.0,0,0,6
7546,657349,1,1,0.0,0.0,0.0,0.0,1,1,0.0,8,2,5
7547,345897,0,0,7.7,7.9,9.5,7.9,0,0,1.0,8,5,3
7548,443304,0,0,6.9,5.8,7.0,0.0,0,0,0.0,3,0,3
7549,151395,0,0,6.9,6.6,0.0,0.0,1,1,1.0,3,5,3
7550,741588,0,0,8.0,7.0,8.6,7.0,0,0,0.0,6,6,2
7551,676573,0,0,5.5,5.2,5.2,5.4,0,0,0.0,12,5,3
7552,378901,0,0,5.9,7.0,5.5,5.2,0,0,0.0,10,2,6
7553,700795,0,0,6.1,7.2,7.7,6.9,0,0,0.0,7,5,3
7554,877240,0,0,6.3,6.3,5.0,5.5,0,0,1.0,2,2,5
7555,995297,0,0,6.6,6.3,5.4,5.6,0,0,1.0,4,4,6
7556,240196,0,0,7.5,7.6,6.6,7.3,0,0,0.0,8,3,3
7557,898364,0,0,6.2,6.5,5.2,5.9,0,0,1.0,4,1,7
7558,360370,1,3,0.0,0.0,0.0,0.0,3,3,1.0,2,2,5
7559,864043,0,0,4.8,5.3,5.1,0.0,0,0,1.0,2,0,8
7560,455997,0,0,6.8,6.6,6.5,0.0,0,0,1.0,5,5,5
7561,412751,0,0,5.9,5.7,4.6,4.5,0,0,1.0,5,5,3
7562,290023,0,0,6.1,6.2,4.7,5.5,0,0,1.0,4,2,6
7563,645079,0,0,6.6,6.9,5.3,0.0,0,0,1.0,7,2,6
7564,555872,0,0,6.0,6.1,5.7,0.0,0,0,1.0,3,5,4
7565,858522,0,0,6.1,6.4,5.5,5.0,0,0,1.0,2,2,5
7566,737772,0,0,7.1,7.3,7.1,6.9,0,0,0.0,2,2,6
7567,874100,1,3,0.0,0.0,0.0,0.0,1,1,1.0,5,4,3
7568,164971,0,0,7.0,7.9,8.4,7.2,0,0,0.0,14,6,2
7569,833924,0,0,6.3,4.4,4.6,5.8,0,0,0.0,2,5,4
7570,751476,1,1,0.0,0.0,0.0,0.0,3,1,1.0,4,2,5
7571,173971,1,1,0.0,0.0,0.0,0.0,1,1,0.0,5,2,5
7572,701762,0,0,6.3,6.3,6.6,0.0,0,0,0.0,7,2,6
7573,168183,0,0,6.3,5.0,7.3,5.6,0,0,0.0,5,6,3
7574,222440,1,1,0.0,0.0,0.0,0.0,1,1,1.0,4,4,4
7575,881465,0,0,7.2,6.9,8.1,0.0,0,0,0.0,3,4,3
7576,409149,0,0,5.7,5.5,4.7,5.6,0,0,1.0,4,5,4
7577,654098,0,0,6.2,6.4,6.1,5.7,0,0,0.0,4,5,3
7578,101908,1,1,0.0,0.0,0.0,0.0,1,1,1.0,4,5,3
7579,804923,0,0,6.0,5.5,5.6,5.0,0,0,0.0,13,5,3
7580,468700,0,0,6.1,7.1,5.3,5.5,0,0,0.0,7,4,3
7581,734738,0,0,6.8,5.7,5.2,6.2,0,0,0.0,2,2,5
7582,416765,0,0,6.2,5.7,6.2,5.6,0,0,1.0,2,3,5
7583,628248,0,0,6.3,6.5,0.0,0.0,1,1,1.0,11,2,2
7584,226394,0,0,6.8,6.8,4.8,4.7,0,0,1.0,5,3,5
7585,590322,0,0,6.5,7.0,4.9,0.0,0,0,0.0,5,2,6
7586,529965,0,0,6.4,6.6,5.4,0.0,0,0,1.0,2,3,3
7587,776710,0,0,5.9,5.4,5.3,5.2,0,0,1.0,3,1,4
7588,852002,3,1,0.0,0.0,0.0,0.0,3,1,1.0,1,2,4
7589,968358,0,0,6.1,5.3,5.0,5.0,0,0,0.0,5,4,4
7590,314306,0,0,5.2,4.7,7.0,5.2,0,0,0.0,3,2,7
7591,265044,0,0,7.0,6.9,9.2,0.0,0,0,0.0,18,6,2
7592,198048,0,0,6.7,6.9,7.7,5.9,0,0,1.0,8,5,3
7593,472679,0,0,7.2,7.4,7.7,6.5,0,0,1.0,2,3,3
7594,811210,0,0,6.4,6.2,6.4,5.7,0,0,1.0,5,5,4
7595,102537,0,0,5.0,4.9,5.9,4.2,0,0,0.0,5,4,4
7596,127895,0,0,6.5,6.3,5.4,5.4,0,0,0.0,2,4,4
7597,256972,0,0,6.6,5.5,6.5,6.2,0,0,1.0,3,5,3
7598,764386,0,0,7.0,6.7,4.7,4.7,0,0,1.0,3,3,5
7599,210737,0,0,6.9,6.4,5.6,6.6,0,0,0.0,3,5,3
7600,169139,0,0,6.5,4.6,7.5,6.2,0,0,1.0,5,0,3
7601,414881,3,3,0.0,0.0,0.0,0.0,1,1,1.0,2,2,6
7602,517787,1,1,0.0,0.0,0.0,0.0,1,1,0.0,11,4,4
7603,453442,0,0,6.4,4.8,7.6,5.0,0,0,0.0,4,5,4
7604,802019,0,0,4.4,4.8,5.7,4.3,0,0,1.0,2,1,7
7605,292599,0,0,4.1,5.4,0.0,0.0,3,1,1.0,3,3,3
7606,702997,0,0,6.4,5.4,4.6,0.0,0,0,1.0,3,0,3
7607,878680,0,0,6.9,5.1,6.7,6.0,0,0,0.0,5,3,5
7608,482409,0,0,5.2,5.7,0.0,0.0,1,1,0.0,3,4,3
7609,711024,0,0,6.8,6.9,5.7,6.0,0,0,1.0,6,5,3
7610,277747,0,0,6.6,6.3,5.9,4.8,0,0,1.0,2,0,3
7611,501948,0,0,6.9,6.4,5.0,5.6,0,0,1.0,4,4,2
7612,821448,0,0,8.2,8.9,10.0,8.7,0,0,0.0,25,7,1
7613,662221,0,0,5.6,5.7,5.8,4.9,0,0,0.0,9,2,6
7614,969472,0,0,5.8,5.9,5.7,5.5,0,0,1.0,2,3,5
7615,426315,3,1,0.0,0.0,0.0,0.0,1,1,1.0,9,4,3
7616,109774,0,0,5.4,5.0,6.5,5.1,0,0,1.0,2,2,6
7617,608401,0,0,5.8,5.5,4.8,4.6,0,0,0.0,3,2,6
7618,321622,0,0,6.8,7.1,9.1,0.0,0,0,0.0,11,5,2
7619,178646,0,0,5.5,5.6,6.1,5.9,0,0,1.0,2,2,4
7620,628277,0,0,6.0,4.9,5.8,5.2,0,0,0.0,3,3,4
7621,903852,0,0,6.3,5.6,5.6,5.7,0,0,1.0,3,0,6
7622,460429,0,0,4.5,4.2,0.0,0.0,1,1,1.0,5,0,8
7623,707224,1,1,0.0,0.0,0.0,0.0,1,1,1.0,4,3,5
7624,361257,0,0,5.4,5.8,5.6,5.1,0,0,1.0,4,0,8
7625,834098,0,0,6.2,6.3,7.4,5.6,0,0,1.0,2,3,5
7626,534540,0,0,6.9,6.3,0.0,0.0,3,1,0.0,5,5,3
7627,275923,0,0,5.6,5.7,6.2,6.0,0,0,1.0,5,3,4
7628,752120,0,0,6.8,7.0,6.9,6.8,0,0,1.0,5,2,3
7629,524108,0,0,6.7,6.0,5.2,6.3,0,0,0.0,13,2,6
7630,106349,0,0,5.6,4.3,5.2,0.0,0,0,0.0,3,2,5
7631,436214,1,1,0.0,0.0,0.0,0.0,3,3,1.0,2,3,5
7632,804311,0,0,6.6,6.3,5.9,5.4,0,0,1.0,3,5,3
7633,779575,0,0,6.9,7.0,7.3,5.9,0,0,0.0,3,2,4
7634,526059,3,1,0.0,0.0,0.0,0.0,1,1,0.0,5,4,4
7635,396474,0,0,7.3,7.3,5.3,5.7,0,0,1.0,8,6,3
7636,875909,0,0,7.4,6.6,6.8,5.7,0,0,1.0,3,3,4
7637,955750,0,0,5.4,6.9,0.0,0.0,1,1,0.0,2,5,2
7638,415008,0,0,6.5,6.8,7.7,6.2,0,0,1.0,3,5,3
7639,988760,0,0,7.1,7.3,5.2,7.2,0,0,1.0,12,2,1
7640,603540,0,0,6.6,6.1,4.9,5.8,0,0,0.0,5,3,5
7641,218727,0,0,5.2,5.3,0.0,0.0,1,1,0.0,5,2,3
7642,623766,1,1,0.0,0.0,0.0,0.0,1,1,1.0,2,5,7
7643,119680,1,3,0.0,0.0,0.0,0.0,1,1,1.0,2,1,6
7644,117618,1,1,0.0,0.0,0.0,0.0,1,1,0.0,2,1,7
7645,660353,0,0,5.9,5.4,5.7,4.3,0,0,1.0,7,5,5
7646,275650,0,0,6.5,6.7,4.7,0.0,0,0,0.0,4,5,8
7647,887706,1,1,0.0,0.0,0.0,0.0,1,1,0.0,4,0,2
7648,602127,1,3,0.0,0.0,0.0,0.0,1,3,1.0,2,5,6
7649,567314,0,0,7.0,7.1,8.1,7.1,0,0,0.0,13,4,2
7650,523920,0,0,7.0,6.6,5.0,5.1,0,0,1.0,2,5,5
7651,263863,0,0,5.1,4.3,5.2,5.1,0,0,1.0,2,2,6
7652,916522,0,0,4.4,0.0,5.7,0.0,0,0,1.0,9,1,6
7653,761354,0,0,7.1,6.2,6.9,0.0,0,0,0.0,3,4,4
7654,808476,0,0,5.9,5.8,0.0,0.0,1,3,1.0,2,3,5
7655,622672,0,0,6.5,6.1,5.6,6.4,0,0,1.0,3,1,7
7656,163234,1,1,0.0,0.0,0.0,0.0,1,1,0.0,7,5,3
7657,878198,0,0,5.6,5.4,4.9,5.6,0,0,0.0,3,2,6
7658,606361,0,0,5.5,4.7,5.2,5.8,0,0,1.0,3,3,5
7659,867905,0,0,5.5,4.1,6.4,5.8,0,0,1.0,6,2,4
7660,462648,0,0,6.2,6.0,5.9,5.8,0,0,1.0,5,5,3
7661,439830,1,1,0.0,0.0,0.0,0.0,1,1,0.0,1,2,6
7662,699150,0,0,6.6,7.2,7.3,6.6,0,0,0.0,9,5,2
7663,309130,0,0,6.2,6.2,6.3,0.0,0,0,0.0,4,3,5
7664,393649,0,0,7.3,8.3,7.2,7.4,0,0,0.0,11,5,3
7665,311797,3,1,0.0,0.0,0.0,0.0,3,3,0.0,5,0,6
7666,170339,0,0,6.0,5.2,5.3,0.0,0,0,1.0,9,4,1
7667,744102,0,0,6.4,6.8,5.4,0.0,0,0,1.0,2,2,5
7668,741712,0,0,6.1,5.9,0.0,0.0,3,1,1.0,2,0,2
7669,353859,0,0,6.1,6.0,7.1,0.0,0,0,1.0,4,2,5
7670,696967,0,0,6.6,6.8,5.9,5.5,0,0,1.0,5,4,3
7671,189636,0,0,5.9,4.9,5.6,4.5,0,0,1.0,8,2,6
7672,912598,1,3,0.0,0.0,0.0,0.0,1,1,0.0,8,3,3
7673,503436,0,0,6.4,6.6,5.7,5.8,0,0,1.0,2,5,3
7674,840648,0,0,6.3,6.9,5.0,6.5,0,0,0.0,3,2,6
7675,227332,0,0,5.5,5.8,4.5,5.3,0,0,1.0,2,1,2
7676,807360,0,0,5.7,6.0,6.2,4.9,0,0,0.0,4,2,4
7677,155216,0,0,6.6,6.2,5.7,6.4,0,0,1.0,2,4,4
7678,500041,1,1,0.0,0.0,0.0,0.0,1,1,0.0,3,2,3
7679,913895,0,0,6.6,6.7,6.3,4.6,0,0,1.0,2,2,6
7680,609947,0,0,7.8,7.9,7.2,0.0,0,0,0.0,7,2,3
7681,576240,0,0,5.8,6.4,5.3,5.1,0,0,1.0,8,5,6
7682,916421,0,0,5.8,7.1,5.4,6.2,0,0,0.0,4,2,2
7683,981337,0,0,7.1,7.8,7.3,7.9,0,0,0.0,25,7,2
7684,571402,0,0,7.1,6.4,7.6,7.4,0,0,0.0,20,6,1
7685,138530,1,1,0.0,0.0,0.0,0.0,1,1,0.0,0,2,5
7686,586054,1,1,0.0,0.0,0.0,0.0,3,1,1.0,2,1,6
7687,300726,0,0,5.2,5.8,5.3,4.2,0,0,1.0,3,2,6
7688,804033,0,0,5.7,5.4,5.7,6.1,0,0,0.0,2,2,2
7689,595646,0,0,6.5,4.4,4.6,5.1,0,0,1.0,5,2,6
7690,245769,1,3,0.0,0.0,0.0,0.0,3,1,1.0,4,2,3
7691,979633,0,0,6.4,5.1,4.6,5.5,0,0,1.0,4,3,4
7692,955085,0,0,6.3,5.1,4.8,5.8,0,0,0.0,5,2,4
7693,291013,0,0,6.3,5.5,5.2,5.3,0,0,0.0,2,4,3
7694,741048,0,0,7.2,7.1,6.5,0.0,0,0,0.0,2,5,3
7695,713829,0,0,6.1,5.4,6.7,6.0,0,0,0.0,3,2,4
7696,976221,0,0,6.3,4.7,5.1,5.0,0,0,0.0,2,2,3
7697,157855,0,0,4.6,5.8,5.2,5.6,0,0,1.0,3,2,6
7698,307600,3,1,0.0,0.0,0.0,0.0,1,1,0.0,3,5,6
7699,207978,0,0,6.1,5.1,4.8,5.2,0,0,1.0,3,4,2
7700,822088,3,1,0.0,0.0,0.0,0.0,1,3,1.0,5,4,4
7701,483819,1,1,0.0,0.0,0.0,0.0,1,1,1.0,2,0,4
7702,510392,0,0,4.6,5.5,5.0,6.1,0,0,0.0,2,2,6
7703,665689,0,0,6.5,6.2,5.3,0.0,0,0,0.0,3,2,3
7704,534374,1,1,0.0,0.0,0.0,0.0,1,1,1.0,3,4,3
7705,811470,0,0,6.7,6.1,0.0,0.0,1,1,0.0,8,2,2
7706,266626,0,0,5.8,6.7,6.0,7.0,0,0,0.0,1,5,3
7707,250685,0,0,5.7,4.8,5.0,0.0,0,0,1.0,4,0,3
7708,187694,1,3,0.0,0.0,0.0,0.0,1,3,0.0,5,2,2
7709,446713,0,0,5.5,5.2,5.4,5.7,0,0,1.0,3,1,6
7710,869112,0,0,6.9,6.8,6.7,5.1,0,0,0.0,16,0,2
7711,274968,0,0,6.7,7.1,6.3,5.5,0,0,1.0,5,0,3
7712,235355,1,3,0.0,0.0,0.0,0.0,1,1,0.0,4,2,6
7713,731552,0,0,6.0,5.4,7.2,5.0,0,0,0.0,2,0,6
7714,525371,0,0,7.3,7.3,6.5,6.9,0,0,1.0,15,5,2
7715,926216,1,1,0.0,0.0,0.0,0.0,1,1,1.0,4,5,4
7716,125696,1,1,0.0,0.0,0.0,0.0,1,1,1.0,3,5,1
7717,732377,0,0,7.1,6.9,7.6,6.0,0,0,0.0,11,6,3
7718,176501,1,1,0.0,0.0,0.0,0.0,1,1,0.0,8,0,5
7719,719301,0,0,7.9,8.6,8.8,0.0,0,0,0.0,21,6,1
7720,357655,0,0,7.1,7.5,8.0,6.4,0,0,1.0,14,5,3
7721,292245,0,0,7.3,8.3,8.7,7.4,0,0,1.0,2,5,3
7722,285076,0,0,6.5,6.4,7.4,5.9,0,0,1.0,10,5,1
7723,286496,0,0,5.9,4.8,5.2,4.5,0,0,0.0,7,0,6
7724,576508,0,0,6.3,6.1,4.6,6.6,0,0,0.0,2,2,6
7725,802167,0,0,8.3,8.2,9.3,0.0,0,0,1.0,9,5,4
7726,823722,0,0,7.8,7.6,8.2,6.4,0,0,1.0,4,0,2
7727,417126,0,0,6.9,6.8,5.9,6.1,0,0,1.0,3,0,6
7728,220127,0,0,6.2,5.3,5.4,5.1,0,0,1.0,4,5,4
7729,285162,0,0,6.3,6.2,5.3,4.8,0,0,1.0,2,5,3
7730,393431,0,0,6.9,7.1,6.0,6.3,0,0,1.0,4,0,8
7731,963799,0,0,6.0,6.0,4.8,5.6,0,0,1.0,3,0,3
7732,722344,0,0,7.0,7.6,5.7,6.2,0,0,0.0,3,0,8
7733,867218,0,0,6.0,5.8,5.8,4.7,0,0,0.0,8,0,2
7734,479651,0,0,5.9,5.5,5.2,4.9,0,0,0.0,6,0,3
7735,485065,0,0,6.6,6.2,7.3,5.4,0,0,0.0,5,4,3
7736,678294,0,0,6.6,6.3,5.3,5.7,0,0,1.0,3,4,4
7737,371357,0,0,6.7,5.1,4.5,0.0,0,0,1.0,1,0,6
7738,323034,0,0,5.4,5.0,5.6,5.0,0,0,0.0,3,2,6
7739,768028,0,0,6.8,7.1,5.3,6.5,0,0,0.0,9,5,3
7740,157886,0,0,5.0,5.0,0.0,0.0,3,3,1.0,4,5,2
7741,684283,0,0,5.5,4.8,5.3,6.3,0,0,0.0,11,4,3
7742,307213,0,0,5.7,6.6,5.6,6.9,0,0,1.0,3,2,6
7743,164201,1,1,0.0,0.0,0.0,0.0,1,1,0.0,5,2,5
7744,476432,0,0,6.6,6.7,5.8,6.0,0,0,0.0,3,2,4
7745,260825,0,0,5.8,5.9,4.6,6.7,0,0,0.0,4,0,3
7746,172395,0,0,7.0,7.5,6.1,5.3,0,0,0.0,8,4,4
7747,938174,0,0,7.0,7.6,5.7,0.0,0,0,0.0,2,2,6
7748,421029,0,0,7.4,7.7,7.2,5.6,0,0,0.0,6,3,4
7749,545179,1,1,0.0,0.0,0.0,0.0,1,1,1.0,8,5,3
7750,767378,0,0,6.1,5.4,5.2,6.3,0,0,0.0,8,5,3
7751,296009,1,3,0.0,0.0,0.0,0.0,1,1,0.0,0,4,3
7752,836069,3,1,0.0,0.0,0.0,0.0,3,3,0.0,8,5,6
7753,498530,0,0,5.0,5.3,4.9,4.9,0,0,0.0,3,3,3
7754,963148,0,0,5.9,4.3,4.9,5.9,0,0,1.0,2,2,5
7755,567595,0,0,6.0,5.1,6.0,5.1,0,0,1.0,5,4,1
7756,493422,0,0,5.7,5.1,4.9,5.5,0,0,0.0,14,6,2
7757,628023,0,0,4.7,6.0,5.2,0.0,0,0,1.0,2,0,8
7758,671956,0,0,6.2,6.1,0.0,0.0,1,3,0.0,3,0,8
7759,281094,0,0,6.0,5.2,5.1,5.8,0,0,1.0,4,3,5
7760,860508,0,0,6.7,7.6,5.1,6.6,0,0,1.0,10,1,6
7761,873960,0,0,6.1,6.1,6.5,4.5,0,0,1.0,10,5,2
7762,297845,0,0,6.0,5.5,4.7,4.7,0,0,1.0,2,0,4
7763,636121,1,1,0.0,0.0,0.0,0.0,1,1,1.0,4,2,5
7764,230392,0,0,8.1,7.3,7.2,6.2,0,0,1.0,3,5,4
7765,605176,0,0,5.6,5.3,5.8,4.9,0,0,1.0,3,3,1
7766,873109,0,0,8.0,8.3,0.0,0.0,1,3,1.0,13,0,4
7767,826967,0,0,5.8,5.3,5.4,4.4,0,0,0.0,4,5,2
7768,846167,0,0,5.1,5.5,5.8,0.0,0,0,1.0,2,2,5
7769,582513,0,0,7.4,7.8,8.2,7.5,0,0,1.0,5,2,3
7770,213603,0,0,5.3,6.6,6.3,0.0,0,0,1.0,9,4,3
7771,380361,0,0,7.3,7.9,9.0,7.8,0,0,1.0,9,6,2
7772,173069,0,0,6.7,6.6,8.1,7.4,0,0,1.0,23,6,2
7773,806648,1,1,0.0,0.0,0.0,0.0,3,1,0.0,8,1,7
7774,664757,0,0,7.1,7.0,5.7,6.0,0,0,0.0,14,5,1
7775,857127,0,0,4.3,4.6,0.0,0.0,1,1,0.0,3,1,7
7776,114622,0,0,6.9,7.0,8.0,6.8,0,0,1.0,14,0,3
7777,624443,0,0,5.6,4.9,5.9,6.6,0,0,0.0,3,3,3
7778,801468,0,0,4.9,4.7,5.2,4.8,0,0,0.0,3,1,6
7779,290861,0,0,6.8,6.4,5.3,5.8,0,0,1.0,4,1,7
7780,132021,0,0,6.4,6.1,5.3,5.9,0,0,0.0,3,2,6
7781,840077,0,0,5.8,6.5,5.9,5.1,0,0,1.0,0,1,6
7782,948114,0,0,5.6,5.0,5.7,0.0,0,0,0.0,3,4,6
7783,700691,0,0,6.4,6.9,8.8,6.2,0,0,1.0,5,6,3
7784,297727,1,3,0.0,0.0,0.0,0.0,3,1,0.0,2,5,4
7785,219245,0,0,6.2,7.3,7.2,6.6,0,0,1.0,14,5,3
7786,377829,0,0,6.7,6.4,6.9,5.4,0,0,1.0,5,2,5
